timestamp,lat,lon,area_km2,u_wind,v_wind,u_current,v_current
2024-01-08 12:00:00,-64.80423968866027,-56.721760112100185,380.7666036511181,-6.286681919303631,1.7907942847858607,-0.021923892616791087,-0.19050517183163218
2024-01-08 18:00:00,-64.8276694653437,-56.738450856599826,380.0774066423088,-8.226638737868795,1.6147056907828345,0.009040605760174802,-0.08116125625109288
2024-01-09 00:00:00,-64.831188980208,-56.735130071936936,379.50724988421354,-8.018246313618459,1.5688484768727946,-0.032553502139062995,-0.11593802298076554
2024-01-09 06:00:00,-64.84875665339965,-56.81652850497197,378.8814196886672,-7.7790703761052455,2.9132953871180916,0.056199077196985435,-0.07740030236799814
2024-01-09 12:00:00,-64.82506417875123,-56.886712107757944,378.51866152517425,-5.979352416939184,3.5717479426108243,0.009674329867898152,-0.07280328873973418
2024-01-09 18:00:00,-64.80303474802987,-56.925345644409745,378.022055093045,-4.7536764153156685,5.252542450803068,-0.06989903565042575,-0.10799459486491259
2024-01-10 00:00:00,-64.790058048395,-56.9854405132875,377.6225528984774,-4.793439984463687,4.071333487979676,-0.14710764042896896,-0.0833458948874494
2024-01-10 06:00:00,-64.79603525128694,-57.082054593197654,376.8160412138082,-4.304049179486398,4.784537320886797,-0.18380795347358914,-0.11574664571771047
2024-01-10 12:00:00,-64.78930928302833,-57.210538050920874,376.4853858363314,-3.131720927552573,3.5316885333242585,-0.08723831612076474,-0.10593890364876568
2024-01-10 18:00:00,-64.7883235748725,-57.25119061169346,376.3740669206186,-0.731001490062088,2.8191519546540005,-0.15155091367495657,-0.17226548178988424
2024-01-11 00:00:00,-64.80729101547367,-57.305893654791504,375.4830220647232,0.5946033369627518,2.738236837775594,-0.15777177071158574,-0.14993446380945918
2024-01-11 06:00:00,-64.81594037486204,-57.3993773740614,374.6167133680088,1.6859991349659937,2.5869366948936356,-0.28521319745111084,-0.13435044955789993
2024-01-11 12:00:00,-64.82931860130745,-57.493013210828224,374.41744866890485,1.9397281891686218,4.448695686375223,-0.1668523735954442,-0.1056957163391999
2024-01-11 18:00:00,-64.83036272023995,-57.49484263189791,373.7600454728963,3.8176530563697484,1.599999249818255,-0.20470487298855383,-0.16822726892246415
2024-01-12 00:00:00,-64.85608512960617,-57.55025904621397,373.5811918905163,4.795630665652361,2.3835111444790376,-0.29604102027109597,-0.12357624475236799
2024-01-12 06:00:00,-64.87460162780503,-57.649206088465576,372.8484311769487,5.831805126875589,0.40381638210118276,-0.2760175358148664,-0.16329193959576893
2024-01-12 12:00:00,-64.92912423810424,-57.73231262155525,372.68494484982983,7.16927897735813,1.2571251274195765,-0.24994737600045475,-0.15551171590538015
2024-01-12 18:00:00,-64.96286811850891,-57.77354592655149,372.1243905948715,7.306928632526691,0.192932225190508,-0.26991987839958553,-0.10706425821003189
2024-01-13 00:00:00,-64.99704309245746,-57.879609034824995,371.6018592418683,8.151582980818745,-0.864401746032918,-0.2952339565429984,-0.24637515866277865
2024-01-13 06:00:00,-65.06970989755504,-57.95051392082598,371.47127464836933,7.955569980352213,-1.3775654451681814,-0.2925148108644923,-0.20901287079448588
2024-01-13 12:00:00,-65.10788960978242,-58.0360008840002,370.76274350513603,8.231295518951987,-2.4415323107603233,-0.30525437304683684,-0.2150631629900273
2024-01-13 18:00:00,-65.15061839480741,-58.076827969054904,369.8804068763585,8.406537305431936,-2.0863709318578163,-0.2889166970081429,-0.2537126246388054
2024-01-14 00:00:00,-65.20344700430013,-58.15446734477365,369.14583761395005,6.442727474476696,-3.2725816169089037,-0.22541480587319174,-0.16635536093659786
2024-01-14 06:00:00,-65.2516084049808,-58.17905371809434,368.681537799143,6.8723152204210995,-4.282826325390556,-0.4283102621544723,-0.08973551943707689
2024-01-14 12:00:00,-65.27803023491083,-58.36117476738201,367.6118100774888,6.095837831565345,-4.637124042721176,-0.31134632947106056,-0.13559675247537084
2024-01-14 18:00:00,-65.32661669132224,-58.45732212491731,367.20305134828413,5.145751970897703,-3.7001281857614665,-0.2887455188278927,-0.10501716237075409
2024-01-15 00:00:00,-65.36322739741422,-58.55411100934472,366.44141995299884,4.48216821735844,-2.703840865673019,-0.2793890273812693,-0.05344009521525803
2024-01-15 06:00:00,-65.39832748251852,-58.67666586350704,366.18576375121893,4.8278770469039,-3.8703524212096005,-0.30796878499525626,-0.03398528434044418
2024-01-15 12:00:00,-65.41946433565636,-58.78889566076084,364.86748565974875,1.7794710624449877,-4.026035673043486,-0.3709836776758791,-0.09580611803515568
2024-01-15 18:00:00,-65.45268717032793,-58.9309737719623,364.0315159272175,2.026098403995041,-3.5384460561055873,-0.25914288039947375,-0.01619964104214222
2024-01-16 00:00:00,-65.48240438877797,-59.053536398345784,362.92557548184726,-1.346295817292641,-2.4655288541960316,-0.18022779379451098,-0.0703936670782946
2024-01-16 06:00:00,-65.50294447501973,-59.19482918267815,362.07770664193805,-1.519383744310471,-2.9916115454311494,-0.3330421991405972,-0.10762558320973477
2024-01-16 12:00:00,-65.53245394737917,-59.371442476026715,361.55200641227077,-2.341933502915572,-3.0746616850940818,-0.20166264541409978,-0.08591100662232361
2024-01-16 18:00:00,-65.53890008690453,-59.51412088526129,360.89823842463585,-3.1629461328289556,-1.37207762514985,-0.24859232015942115,-0.12037937478449295
2024-01-17 00:00:00,-65.55420511519291,-59.66732437459291,360.22222515395146,-4.133300754505498,-1.369714630720668,-0.22141319949677268,-0.0806949770266328
2024-01-17 06:00:00,-65.5692187188393,-59.80947287118889,359.57446969253743,-5.022176461332433,0.10244666902598576,-0.2561090663934392,-0.043948061053761006
2024-01-17 12:00:00,-65.56886690078375,-60.00863531586137,359.0354861647234,-6.751116012798328,-0.3652791673426567,-0.20431285128682958,0.024499981478782077
2024-01-17 18:00:00,-65.55672191626527,-60.19640148951257,358.1329253521405,-7.4979336276385915,-0.8645466776822254,-0.10579979491348365,0.08080356705292395
2024-01-18 00:00:00,-65.53689184710962,-60.296322335979795,357.74498024441016,-6.9220714253555045,-0.3554359314900869,-0.1240491142333139,-0.06387415126347681
2024-01-18 06:00:00,-65.55260706507198,-60.422305458829555,357.34378003552587,-8.054550184666395,2.66569777004484,-0.04819986104276566,0.03532064290314389
2024-01-18 12:00:00,-65.52882409363902,-60.56069640867332,356.85929141682266,-9.020549058670337,3.296634731043448,-0.056921604566464105,-0.025979970307837226
2024-01-18 18:00:00,-65.51950743766906,-60.63072152182457,356.426251449648,-8.808136495963886,2.2996133224174056,-0.07425049481674428,0.06002313876311022
2024-01-19 00:00:00,-65.50192299087381,-60.72193055498832,355.91517684989066,-8.344013959162519,2.6020449757274897,0.01104796805255108,0.03979821662185575
2024-01-19 06:00:00,-65.47076795163251,-60.79173170802275,355.92569884070997,-6.7303235982639364,4.471497148170515,-0.033772040715762994,-0.03535430227998974
2024-01-19 12:00:00,-65.45112367246008,-60.878323342357135,355.29957058939425,-6.358195366143129,2.7291374376306896,0.0063762403050458966,0.11217052159678582
2024-01-19 18:00:00,-65.43017305189423,-60.898137171326795,354.60744562389385,-5.104465966238173,3.122416904774499,-0.028982556737086607,0.04474996435956346
2024-01-20 00:00:00,-65.40636873699219,-60.93469611344804,353.7813873497866,-5.044084135409015,4.481775306552603,0.010111398116450671,0.057183923601934195
2024-01-20 06:00:00,-65.36494110251328,-60.90149836655411,352.8717085486133,-3.5050922450549997,3.682661613780679,-0.0071820189466252245,0.038861600734364274
2024-01-20 12:00:00,-65.33090473134814,-60.912062844195404,351.8983670123329,-1.9716636398257137,3.927027518779523,0.0979385349792868,0.06765542711945088
2024-01-20 18:00:00,-65.29263362378954,-60.86199630625927,351.0317278183637,-1.4989529520980347,3.6363526489680096,0.010078234100120521,0.1292954920855435
2024-01-21 00:00:00,-65.25350523479315,-60.862567391571844,350.4105237038681,0.36542019004592524,3.7803898866006387,0.1283088803991338,0.10544444942102639
2024-01-21 06:00:00,-65.22928332687937,-60.7708476392732,349.91081224241736,0.721934967468515,4.293103035573212,0.09942222706897255,0.13778564927036616
2024-01-21 12:00:00,-65.19986040183034,-60.69273906816427,349.32615485998303,2.1816928777475044,2.818387825948494,0.18674973454778393,0.145303307119906
2024-01-21 18:00:00,-65.16167424540956,-60.55289045827526,348.4964942767541,3.326533682717714,2.772259627819248,0.18433891321177107,0.1984752217052474
2024-01-22 00:00:00,-65.11439482452408,-60.446390437305524,348.1665496459601,3.74561030186855,0.07258210066514126,0.25572068281465365,0.11989251110317117
2024-01-22 06:00:00,-65.08286495400033,-60.30963642123399,347.7883734476504,6.046432234120848,1.0871834030267071,0.2183176754380986,0.06711100227559966
2024-01-22 12:00:00,-65.06279243078674,-60.17042642178535,347.14047895542376,6.096614082837398,-0.16271749911411493,0.11938188531973912,0.19755037521934693
2024-01-22 18:00:00,-65.03355786822755,-60.0507547101021,346.3446041120244,7.138047488489088,-1.0900789960330768,0.20987663902844308,0.13014773150520811
2024-01-23 00:00:00,-65.03236993636541,-59.867927348171264,345.9091324882733,7.9930494574859505,-1.4416133214494384,0.16882553026953115,0.2042698325401044
2024-01-23 06:00:00,-65.01009228895306,-59.743246501996026,345.36552456451915,8.258731665585058,-1.6122541768204894,0.21460549393205844,0.16880346319809716
2024-01-23 12:00:00,-64.99034512383858,-59.59534852017782,344.3310863866946,8.53230808717823,-1.1849801205319994,0.328002717106205,0.14344312348983274
2024-01-23 18:00:00,-64.97841030031363,-59.37541598677251,343.7106923098993,7.822718337153565,-3.504342867235131,0.2950099267631656,0.16707340224128842
2024-01-24 00:00:00,-64.97234540154543,-59.195448150120214,343.1893030535216,7.269813480725907,-2.8840896385607455,0.23759669688846027,0.24609083831755055
2024-01-24 06:00:00,-64.94023421309532,-59.01709195144116,342.31939461757526,7.0642776247818295,-3.6896772610436157,0.22993952893080066,0.2505711665627585
2024-01-24 12:00:00,-64.91705564812348,-58.91935502084857,341.77634763542653,5.1222684078331495,-3.876912458755052,0.2889795021050073,0.14765831114738676
2024-01-24 18:00:00,-64.91327930035467,-58.77768509906248,340.7399008898492,4.499164271553908,-3.0359922596954787,0.2318274966674362,0.14896342278374003
2024-01-25 00:00:00,-64.89667390457979,-58.663605825726194,340.5407567198528,3.644122328456267,-3.5366215211982266,0.26298780874343725,0.19084382651970944
2024-01-25 06:00:00,-64.87950577212179,-58.57844380631178,340.31514171537066,2.8341265358351997,-2.928427226114156,0.3145898781004118,0.09015908729047169
2024-01-25 12:00:00,-64.87258937223349,-58.44341338771517,339.63938651507976,2.7919553363783467,-4.054729555555502,0.35774294191324224,0.14386073305437666
2024-01-25 18:00:00,-64.8586109445903,-58.291177520434076,339.14842281643155,0.527092476033796,-4.32386105712418,0.32994188985679823,0.12005940675854923
2024-01-26 00:00:00,-64.86112261517796,-58.153532805907844,337.82544622669155,-0.3025300432315069,-3.6894173010658915,0.18300666446661001,0.13060207704072438
2024-01-26 06:00:00,-64.85218005695158,-58.057533919826,336.8785419286119,-0.2120930820929967,-2.973120113505258,0.3094070633171373,0.06623252975332738
2024-01-26 12:00:00,-64.83485772229781,-57.932273478815034,336.19040825256633,-2.7571471318487015,-2.604661213664129,0.2929747345908207,0.02089121628838038
2024-01-26 18:00:00,-64.84729194884122,-57.85088848304777,335.26876834613824,-3.041911543142694,-3.124619050984461,0.3038421028205846,-0.011299950500715764
2024-01-27 00:00:00,-64.87655921129496,-57.745923735754786,334.88308729092745,-5.449176162347682,-1.6403279561876603,0.3563531386677396,0.02800972987113161
2024-01-27 06:00:00,-64.88797854130249,-57.60615331879984,334.88227625015185,-5.821204295786486,-0.9435754604596778,0.16343339066248297,0.052066235753033305
2024-01-27 12:00:00,-64.87375827620397,-57.60143034043858,333.929291834323,-7.23215359892805,1.5021125129069608,0.226793957635235,0.051096092685923584
2024-01-27 18:00:00,-64.85000790651091,-57.570384941864674,333.0780528130975,-7.399278654227387,1.6165042367195102,0.2743993622386768,0.1530525471338627
2024-01-28 00:00:00,-64.80734793007308,-57.48531976397439,332.54868732359046,-6.936205620395311,0.05649674745938815,0.15308633903057933,0.10165221765160706
2024-01-28 06:00:00,-64.7674332705896,-57.473955775686136,332.43202216814035,-9.283363063314976,1.1150487350204852,0.292144434608006,-0.011816271477131053
2024-01-28 12:00:00,-64.78086663234572,-57.39477052272673,331.46530987437836,-7.652461085163314,0.7469485529472133,0.2218819714932747,0.043432649272587415
2024-01-28 18:00:00,-64.75703492269469,-57.35104706248998,330.9400207110704,-7.711318242895282,1.9706630818726902,0.22991924196120578,-0.004674642327368236
2024-01-29 00:00:00,-64.72714434656305,-57.28455502916566,330.8864103663144,-8.083772094918665,3.1610788355085515,0.14225484157234167,-0.008983267396629625
2024-01-29 06:00:00,-64.71980833138892,-57.296685610563316,329.7908826218606,-8.284898477017705,4.2670246110873435,0.19387006083101005,0.004031357965394062
2024-01-29 12:00:00,-64.69883709831532,-57.26073516946451,328.8065618598069,-6.4144323488284956,3.03150691307059,0.18823901911271507,0.015279286358621733
2024-01-29 18:00:00,-64.68557962959802,-57.22096902640422,328.0794798778686,-6.080448416743411,3.3148813678849267,0.12743610002220726,-0.043010150844240244
2024-01-30 00:00:00,-64.68446050461169,-57.228118320515506,327.32330335401195,-4.516141049256026,2.2492826470104434,0.10792487339815766,0.016904292296767702
2024-01-30 06:00:00,-64.67158753365119,-57.24294973859608,326.96708374033807,-3.614442281497619,3.868212975632425,0.08966592021992485,-0.10344946046336227
2024-01-30 12:00:00,-64.66080916207737,-57.20378039550309,326.4395816562843,-1.1907128419428659,3.0811934826679317,0.012554435415709143,-0.05587403589427323
2024-01-30 18:00:00,-64.64231772611015,-57.206565718301704,325.3070930383917,-1.4429602223002793,3.3435554258947633,0.02764673452278945,0.06412801431143002
